timestamp,nav
2025-10-24 10:40:00+00:00,100000.0
2025-10-24 10:40:00+00:00,99954.02438786678
2025-10-24 10:41:00+00:00,100146.59642402103
2025-10-24 10:42:00+00:00,100240.59441186632
2025-10-24 10:43:00+00:00,100173.32147055361
2025-10-24 10:44:00+00:00,100163.03366740923
2025-10-24 10:45:00+00:00,100362.64497666211
2025-10-24 10:46:00+00:00,100457.25120342054
2025-10-24 10:47:00+00:00,100290.33009040219
2025-10-24 10:48:00+00:00,100461.63448323942
2025-10-24 10:49:00+00:00,100519.85100382903
2025-10-24 10:50:00+00:00,100557.2447696666
2025-10-24 10:51:00+00:00,100421.55371231804
2025-10-24 10:52:00+00:00,100474.05362654077
2025-10-24 10:53:00+00:00,100486.00752662832
2025-10-24 10:54:00+00:00,100395.3342510699
2025-10-24 10:55:00+00:00,100298.51384780658
2025-10-24 10:56:00+00:00,100153.2601426745
2025-10-24 10:57:00+00:00,99872.24242655863
2025-10-24 10:58:00+00:00,99569.86836712724
2025-10-24 10:59:00+00:00,99605.42340957877
2025-10-24 11:00:00+00:00,99566.15385134623
2025-10-24 11:01:00+00:00,99615.56933618903
2025-10-24 11:02:00+00:00,99710.82880500438
2025-10-24 11:03:00+00:00,100013.98846573493
2025-10-24 11:04:00+00:00,100107.59773306974
2025-10-24 11:05:00+00:00,100046.54850277757
2025-10-24 11:06:00+00:00,99927.65790239768
2025-10-24 11:07:00+00:00,99831.06948875736
2025-10-24 11:08:00+00:00,99924.58711752172
2025-10-24 11:09:00+00:00,99798.61216475985
2025-10-24 11:10:00+00:00,99856.16046490158
2025-10-24 11:11:00+00:00,100055.28399681061
2025-10-24 11:12:00+00:00,100207.02364707661
2025-10-24 11:13:00+00:00,100183.48302177514
2025-10-24 11:14:00+00:00,100274.88749419463
2025-10-24 11:15:00+00:00,100285.3387698967
2025-10-24 11:16:00+00:00,99996.0561220799
2025-10-24 11:17:00+00:00,99773.2747391822
2025-10-24 11:18:00+00:00,99544.35213366456
2025-10-24 11:19:00+00:00,99427.33248625553
2025-10-24 11:20:00+00:00,99508.158561961
2025-10-24 11:21:00+00:00,99618.79154127534
2025-10-24 11:22:00+00:00,99770.82135377055
2025-10-24 11:23:00+00:00,99772.82966968276
2025-10-24 11:24:00+00:00,99563.26902319105
2025-10-24 11:25:00+00:00,99787.9460445652
2025-10-24 11:26:00+00:00,99734.11111328127
2025-10-24 11:27:00+00:00,99851.81029765678
2025-10-24 11:28:00+00:00,99819.26211644399
2025-10-24 11:29:00+00:00,99798.07954312411
2025-10-24 11:30:00+00:00,99718.71911323584
2025-10-24 11:31:00+00:00,99472.63908322467
2025-10-24 11:32:00+00:00,98949.75835879878
2025-10-24 11:33:00+00:00,98950.59071426047
2025-10-24 11:34:00+00:00,98982.90274162384
2025-10-24 11:35:00+00:00,98804.5021991782
2025-10-24 11:36:00+00:00,99086.66969575442
2025-10-24 11:37:00+00:00,98759.51703732632
