timestamp,nav
2025-10-24 10:40:00+00:00,100000.0
2025-10-24 10:40:00+00:00,100138.22465837782
2025-10-24 10:41:00+00:00,100139.33896468658
2025-10-24 10:42:00+00:00,100091.40915923988
2025-10-24 10:43:00+00:00,100266.07208939802
2025-10-24 10:44:00+00:00,100247.7629238464
2025-10-24 10:45:00+00:00,100347.85450635353
2025-10-24 10:46:00+00:00,100672.73838730835
2025-10-24 10:47:00+00:00,100545.11274618449
2025-10-24 10:48:00+00:00,100386.56374418206
2025-10-24 10:49:00+00:00,100220.22979979333
2025-10-24 10:50:00+00:00,100297.59144784464
2025-10-24 10:51:00+00:00,100243.38014184532
2025-10-24 10:52:00+00:00,100234.64256135817
2025-10-24 10:53:00+00:00,100216.29434431903
2025-10-24 10:54:00+00:00,100292.99652639567
2025-10-24 10:55:00+00:00,100242.57279651077
2025-10-24 10:56:00+00:00,100212.0692815074
2025-10-24 10:57:00+00:00,100006.02870104322
2025-10-24 10:58:00+00:00,99402.388648703
2025-10-24 10:59:00+00:00,99415.95196490106
2025-10-24 11:00:00+00:00,99409.66529992921
2025-10-24 11:01:00+00:00,99478.64854060195
2025-10-24 11:02:00+00:00,99453.15455761855
2025-10-24 11:03:00+00:00,99857.55663261237
2025-10-24 11:04:00+00:00,99762.87669743563
2025-10-24 11:05:00+00:00,100027.97607533785
2025-10-24 11:06:00+00:00,100056.35441848903
2025-10-24 11:07:00+00:00,100030.54026019317
2025-10-24 11:08:00+00:00,100066.391415374
2025-10-24 11:09:00+00:00,99919.12962689588
2025-10-24 11:10:00+00:00,99926.52809489088
2025-10-24 11:11:00+00:00,99961.96248967189
2025-10-24 11:12:00+00:00,100164.0338378977
2025-10-24 11:13:00+00:00,99901.7479444464
2025-10-24 11:14:00+00:00,99834.50587584695
2025-10-24 11:15:00+00:00,99855.02066468226
2025-10-24 11:16:00+00:00,99772.29319499352
2025-10-24 11:17:00+00:00,99552.12780662184
2025-10-24 11:18:00+00:00,99451.00212331885
2025-10-24 11:19:00+00:00,99347.06902378902
2025-10-24 11:20:00+00:00,99378.00410496758
2025-10-24 11:21:00+00:00,99235.58827066806
2025-10-24 11:22:00+00:00,99311.31422376679
2025-10-24 11:23:00+00:00,99473.01353883406
2025-10-24 11:24:00+00:00,99093.19218141248
2025-10-24 11:25:00+00:00,99243.05915707129
2025-10-24 11:26:00+00:00,99194.17387018434
2025-10-24 11:27:00+00:00,99250.99548158201
2025-10-24 11:28:00+00:00,99299.14899023494
2025-10-24 11:29:00+00:00,99335.4149612441
2025-10-24 11:30:00+00:00,99467.41531216202
2025-10-24 11:31:00+00:00,99393.62955239287
2025-10-24 11:32:00+00:00,99579.40017356398
2025-10-24 11:33:00+00:00,99581.99783655582
2025-10-24 11:34:00+00:00,99664.505877082
2025-10-24 11:35:00+00:00,99754.77222086815
2025-10-24 11:36:00+00:00,99044.4987892292
2025-10-24 11:37:00+00:00,98966.38515397836
2025-10-24 11:38:00+00:00,99034.00646829046
2025-10-24 11:39:00+00:00,98974.80444281222
2025-10-24 11:40:00+00:00,99067.93339572195
2025-10-24 11:41:00+00:00,98964.0449004611
2025-10-24 11:42:00+00:00,98971.66036511748
2025-10-24 11:43:00+00:00,98970.6073832335
2025-10-24 11:44:00+00:00,98984.33643368981
2025-10-24 11:45:00+00:00,99001.4147009973
2025-10-24 11:46:00+00:00,99125.68706947018
2025-10-24 11:47:00+00:00,99083.94285112526
2025-10-24 11:48:00+00:00,99094.2503058496
2025-10-24 11:49:00+00:00,99106.06878326414
2025-10-24 11:50:00+00:00,99147.04773124424
2025-10-24 11:51:00+00:00,99941.85339440033
2025-10-24 11:52:00+00:00,99916.45342488494
2025-10-24 11:53:00+00:00,100043.94468256086
2025-10-24 11:54:00+00:00,100005.61067593144
2025-10-24 11:55:00+00:00,99999.53482742119
2025-10-24 11:56:00+00:00,99958.0138114451
2025-10-24 11:57:00+00:00,99849.34334941814
2025-10-24 11:58:00+00:00,99660.30965575809
2025-10-24 11:59:00+00:00,99507.15501804603
2025-10-24 12:00:00+00:00,99551.19967285567
2025-10-24 12:01:00+00:00,99452.82121506962
2025-10-24 12:02:00+00:00,99543.29529501172
2025-10-24 12:03:00+00:00,99485.05614710553
2025-10-24 12:04:00+00:00,99510.14701947989
2025-10-24 12:05:00+00:00,99499.74829415698
