timestamp,nav
2025-10-24 10:40:00+00:00,100000.0
2025-10-24 10:40:00+00:00,100036.81423997108
2025-10-24 10:41:00+00:00,100116.20280401918
2025-10-24 10:42:00+00:00,100064.06299013861
2025-10-24 10:43:00+00:00,100076.94427339414
2025-10-24 10:44:00+00:00,100067.53170028783
2025-10-24 10:45:00+00:00,100137.20295082362
2025-10-24 10:46:00+00:00,100206.01033050744
2025-10-24 10:47:00+00:00,100238.58099292334
2025-10-24 10:48:00+00:00,100218.87139895695
2025-10-24 10:49:00+00:00,100168.19562306804
2025-10-24 10:50:00+00:00,100204.35683704086
2025-10-24 10:51:00+00:00,100204.25596576199
2025-10-24 10:52:00+00:00,100202.28555065359
2025-10-24 10:53:00+00:00,100195.894338997
2025-10-24 10:54:00+00:00,100198.57234578038
2025-10-24 10:55:00+00:00,100230.37864330206
2025-10-24 10:56:00+00:00,100238.937373693
2025-10-24 10:57:00+00:00,100116.10931077576
2025-10-24 10:58:00+00:00,99873.62563640518
2025-10-24 10:59:00+00:00,99882.7966365995
2025-10-24 11:00:00+00:00,99872.31652726464
2025-10-24 11:01:00+00:00,99911.27170916858
2025-10-24 11:02:00+00:00,99942.64701749191
2025-10-24 11:03:00+00:00,99991.45925005335
2025-10-24 11:04:00+00:00,99993.51823408403
2025-10-24 11:05:00+00:00,100058.05629238799
2025-10-24 11:06:00+00:00,100074.94310121881
2025-10-24 11:07:00+00:00,100039.73301746395
2025-10-24 11:08:00+00:00,100082.985656141
2025-10-24 11:09:00+00:00,100037.0980868107
2025-10-24 11:10:00+00:00,100037.88793139585
2025-10-24 11:11:00+00:00,100008.67801945226
2025-10-24 11:12:00+00:00,99891.21002407817
2025-10-24 11:13:00+00:00,99853.33946382818
2025-10-24 11:14:00+00:00,99783.31672088162
2025-10-24 11:15:00+00:00,99790.65995053163
2025-10-24 11:16:00+00:00,99592.80480712131
2025-10-24 11:17:00+00:00,99580.27341936936
2025-10-24 11:18:00+00:00,99616.36108849484
2025-10-24 11:19:00+00:00,99620.46601528957
2025-10-24 11:20:00+00:00,99751.51821714254
2025-10-24 11:21:00+00:00,99742.39606416236
2025-10-24 11:22:00+00:00,99830.40803462038
2025-10-24 11:23:00+00:00,99899.16381267011
2025-10-24 11:24:00+00:00,99829.67421689372
2025-10-24 11:25:00+00:00,99904.91109561686
2025-10-24 11:26:00+00:00,99886.85750191726
2025-10-24 11:27:00+00:00,99957.31442369688
2025-10-24 11:28:00+00:00,99983.66967680857
2025-10-24 11:29:00+00:00,99994.88863864398
2025-10-24 11:30:00+00:00,99984.64858778664
2025-10-24 11:31:00+00:00,99938.94474894112
2025-10-24 11:32:00+00:00,100191.91803930576
2025-10-24 11:33:00+00:00,100193.64290475236
2025-10-24 11:34:00+00:00,100193.10696941659
2025-10-24 11:35:00+00:00,100153.92670375662
2025-10-24 11:36:00+00:00,100057.3532396277
2025-10-24 11:37:00+00:00,99986.62551710042
2025-10-24 11:38:00+00:00,99955.87336319777
2025-10-24 11:39:00+00:00,100038.63378763177
2025-10-24 11:40:00+00:00,100063.08202849384
2025-10-24 11:41:00+00:00,100037.74455125167
2025-10-24 11:42:00+00:00,100024.22574613642
2025-10-24 11:43:00+00:00,100020.22604211904
2025-10-24 11:44:00+00:00,100007.77308318188
2025-10-24 11:45:00+00:00,100040.58761096871
2025-10-24 11:46:00+00:00,100195.81201077819
2025-10-24 11:47:00+00:00,100191.64692535462
2025-10-24 11:48:00+00:00,100194.36321947779
2025-10-24 11:49:00+00:00,100185.11619625447
2025-10-24 11:50:00+00:00,100162.69818696484
2025-10-24 11:51:00+00:00,100377.36241571233
2025-10-24 11:52:00+00:00,100335.60075553056
2025-10-24 11:53:00+00:00,100357.39950296565
2025-10-24 11:54:00+00:00,100365.6760104492
2025-10-24 11:55:00+00:00,100365.84300128625
2025-10-24 11:56:00+00:00,100354.44053236782
2025-10-24 11:57:00+00:00,100367.35850848019
2025-10-24 11:58:00+00:00,100362.49065422738
2025-10-24 11:59:00+00:00,100338.7366990569
2025-10-24 12:00:00+00:00,100362.67674368122
2025-10-24 12:01:00+00:00,100384.17902603564
2025-10-24 12:02:00+00:00,100436.02296654743
2025-10-24 12:03:00+00:00,100412.95891879813
2025-10-24 12:04:00+00:00,100433.5334361053
2025-10-24 12:05:00+00:00,100428.85142631279
2025-10-24 12:06:00+00:00,100324.08158017907
2025-10-24 12:07:00+00:00,100295.6090506373
2025-10-24 12:08:00+00:00,100263.48685076134
2025-10-24 12:09:00+00:00,100500.72008878292
2025-10-24 12:10:00+00:00,100372.49707776474
2025-10-24 12:11:00+00:00,100278.11933416981
2025-10-24 12:12:00+00:00,100299.12516735209
2025-10-24 12:13:00+00:00,100498.08620397984
2025-10-24 12:14:00+00:00,100530.10923966732
2025-10-24 12:15:00+00:00,100503.6648296615
2025-10-24 12:16:00+00:00,100499.91208042201
2025-10-24 12:17:00+00:00,100544.6183530447
2025-10-24 12:18:00+00:00,100581.66705663837
2025-10-24 12:19:00+00:00,100624.12812231938
2025-10-24 12:20:00+00:00,100619.77146119988
2025-10-24 12:21:00+00:00,100609.3687785524
2025-10-24 12:22:00+00:00,100609.14412286303
2025-10-24 12:23:00+00:00,100639.08254609109
2025-10-24 12:24:00+00:00,100707.70003825438
2025-10-24 12:25:00+00:00,100999.33438361919
2025-10-24 12:26:00+00:00,100966.18522100794
2025-10-24 12:27:00+00:00,100968.71728211455
2025-10-24 12:28:00+00:00,101058.99949423685
2025-10-24 12:29:00+00:00,101060.4503359122
2025-10-24 12:30:00+00:00,101078.85373983257
2025-10-24 12:31:00+00:00,101089.97481779332
2025-10-24 12:32:00+00:00,101122.51111836436
2025-10-24 12:33:00+00:00,101171.45441519844
2025-10-24 12:34:00+00:00,101383.89712956434
2025-10-24 12:35:00+00:00,101390.7146213645
2025-10-24 12:36:00+00:00,101401.95423680765
