timestamp,nav
2025-10-24 10:40:00+00:00,100000.0
2025-10-24 10:40:00+00:00,99892.77458078275
2025-10-24 10:41:00+00:00,99998.60671046292
2025-10-24 10:42:00+00:00,100656.87502503532
2025-10-24 10:43:00+00:00,100501.33542369606
2025-10-24 10:44:00+00:00,100434.30997014811
2025-10-24 10:45:00+00:00,100635.65687508046
2025-10-24 10:46:00+00:00,100883.33942868808
2025-10-24 10:47:00+00:00,100677.88917960998
2025-10-24 10:48:00+00:00,101066.55493681299
2025-10-24 10:49:00+00:00,101159.46773897021
2025-10-24 10:50:00+00:00,101215.36027210069
2025-10-24 10:51:00+00:00,101138.39184180283
2025-10-24 10:52:00+00:00,101289.63470102925
2025-10-24 10:53:00+00:00,101305.74408367576
2025-10-24 10:54:00+00:00,100820.9720337705
2025-10-24 10:55:00+00:00,100548.2337584777
2025-10-24 10:56:00+00:00,100227.7251126589
2025-10-24 10:57:00+00:00,99737.35861859072
2025-10-24 10:58:00+00:00,98704.0141761631
2025-10-24 10:59:00+00:00,98787.8029491766
2025-10-24 11:00:00+00:00,98698.41762926916
2025-10-24 11:01:00+00:00,98818.66397308974
2025-10-24 11:02:00+00:00,98945.8015625544
2025-10-24 11:03:00+00:00,99817.4851246271
2025-10-24 11:04:00+00:00,100023.55732582623
2025-10-24 11:05:00+00:00,99875.9817132293
2025-10-24 11:06:00+00:00,99609.12549298813
2025-10-24 11:07:00+00:00,99372.32208804225
2025-10-24 11:08:00+00:00,99512.23650489489
2025-10-24 11:09:00+00:00,99317.1133595919
2025-10-24 11:10:00+00:00,99452.48931913098
2025-10-24 11:11:00+00:00,99652.48906478772
2025-10-24 11:12:00+00:00,99954.2155208266
2025-10-24 11:13:00+00:00,99075.7730066592
2025-10-24 11:14:00+00:00,99320.75888358566
2025-10-24 11:15:00+00:00,99350.04659630076
2025-10-24 11:16:00+00:00,98759.91581324392
2025-10-24 11:17:00+00:00,98346.49274706069
2025-10-24 11:18:00+00:00,98098.03305305282
2025-10-24 11:19:00+00:00,97822.001369887
2025-10-24 11:20:00+00:00,98254.32123410676
2025-10-24 11:21:00+00:00,98607.15236067327
2025-10-24 11:22:00+00:00,99051.20340420675
2025-10-24 11:23:00+00:00,98909.01794321506
2025-10-24 11:24:00+00:00,98367.21479909119
2025-10-24 11:25:00+00:00,98632.42034247282
2025-10-24 11:26:00+00:00,98467.18168495639
2025-10-24 11:27:00+00:00,98819.58030244565
2025-10-24 11:28:00+00:00,98706.0484105509
2025-10-24 11:29:00+00:00,98601.1250746471
2025-10-24 11:30:00+00:00,98341.74739537548
2025-10-24 11:31:00+00:00,98286.24500276192
2025-10-24 11:32:00+00:00,97112.24756516094
2025-10-24 11:33:00+00:00,97118.02867249047
2025-10-24 11:34:00+00:00,97278.56312383103
2025-10-24 11:35:00+00:00,96979.65546146777
2025-10-24 11:36:00+00:00,97775.58935420166
2025-10-24 11:37:00+00:00,97108.1641954961
2025-10-24 11:38:00+00:00,97441.88294468398
2025-10-24 11:39:00+00:00,97051.90384572392
2025-10-24 11:40:00+00:00,97120.66932008576
2025-10-24 11:41:00+00:00,97519.03221209065
2025-10-24 11:42:00+00:00,97649.87887337568
2025-10-24 11:43:00+00:00,97627.68998198255
2025-10-24 11:44:00+00:00,97737.31028542898
2025-10-24 11:45:00+00:00,97547.2177370826
2025-10-24 11:46:00+00:00,97115.27514069478
2025-10-24 11:47:00+00:00,97157.62355841181
2025-10-24 11:48:00+00:00,97210.55069126326
2025-10-24 11:49:00+00:00,97284.13014396929
2025-10-24 11:50:00+00:00,97718.79942944224
2025-10-24 11:51:00+00:00,98389.64829183344
2025-10-24 11:52:00+00:00,98261.60343986235
2025-10-24 11:53:00+00:00,98084.72454122009
2025-10-24 11:54:00+00:00,98360.1067045794
2025-10-24 11:55:00+00:00,98369.81821781324
2025-10-24 11:56:00+00:00,98411.27605039251
2025-10-24 11:57:00+00:00,98787.54465414022
2025-10-24 11:58:00+00:00,97551.80256627171
2025-10-24 11:59:00+00:00,97339.39874645785
2025-10-24 12:00:00+00:00,97036.8068088954
2025-10-24 12:01:00+00:00,96127.3726917002
2025-10-24 12:02:00+00:00,96251.76075579083
2025-10-24 12:03:00+00:00,96233.9464988792
2025-10-24 12:04:00+00:00,96168.68167279914
2025-10-24 12:05:00+00:00,96147.05597366832
2025-10-24 12:06:00+00:00,95855.36261384396
2025-10-24 12:07:00+00:00,95546.8871442524
2025-10-24 12:08:00+00:00,95151.3439581671
2025-10-24 12:09:00+00:00,95791.13973457293
2025-10-24 12:10:00+00:00,96311.40940460537
2025-10-24 12:11:00+00:00,96165.42940861799
2025-10-24 12:12:00+00:00,95901.38385315027
2025-10-24 12:13:00+00:00,95742.22089162187
2025-10-24 12:14:00+00:00,95881.84944947666
2025-10-24 12:15:00+00:00,95352.52755704426
2025-10-24 12:16:00+00:00,95320.37638453764
2025-10-24 12:17:00+00:00,95113.52365711934
2025-10-24 12:18:00+00:00,95791.2982835965
2025-10-24 12:19:00+00:00,95673.54611616113
2025-10-24 12:20:00+00:00,95730.10903073425
2025-10-24 12:21:00+00:00,95010.25473657667
2025-10-24 12:22:00+00:00,94964.28725650485
2025-10-24 12:23:00+00:00,95168.36795455214
2025-10-24 12:24:00+00:00,94711.90612896762
2025-10-24 12:25:00+00:00,96138.03347899715
2025-10-24 12:26:00+00:00,95684.94861262242
2025-10-24 12:27:00+00:00,95715.2373345778
2025-10-24 12:28:00+00:00,96447.11507105685
2025-10-24 12:29:00+00:00,96179.93901260427
2025-10-24 12:30:00+00:00,96197.291645247
2025-10-24 12:31:00+00:00,96699.90005814095
2025-10-24 12:32:00+00:00,96768.93778826573
2025-10-24 12:33:00+00:00,96469.99043214784
2025-10-24 12:34:00+00:00,96760.57603653331
2025-10-24 12:35:00+00:00,96522.71660744582
2025-10-24 12:36:00+00:00,97105.59061830255
2025-10-24 12:37:00+00:00,97545.61435616479
2025-10-24 12:38:00+00:00,97537.92051248808
2025-10-24 12:39:00+00:00,97574.9994448125
2025-10-24 12:40:00+00:00,96667.37975425457
2025-10-24 12:41:00+00:00,97504.17081219141
2025-10-24 12:42:00+00:00,97753.28450930721
2025-10-24 12:43:00+00:00,97771.93229034354
2025-10-24 12:44:00+00:00,97808.25519425978
2025-10-24 12:45:00+00:00,97291.91631016365
2025-10-24 12:46:00+00:00,96690.67010069216
2025-10-24 12:47:00+00:00,96848.029686755
2025-10-24 12:48:00+00:00,97059.45826663353
2025-10-24 12:49:00+00:00,97283.47649179443
2025-10-24 12:50:00+00:00,98308.54846139389
2025-10-24 12:51:00+00:00,97946.04201266446
2025-10-24 12:52:00+00:00,98026.49971131931
2025-10-24 12:53:00+00:00,97713.95174298619
2025-10-24 12:54:00+00:00,98021.30481202665
2025-10-24 12:55:00+00:00,98032.73738605247
2025-10-24 12:56:00+00:00,98269.09765649863
2025-10-24 12:57:00+00:00,98817.5660659936
2025-10-24 12:58:00+00:00,98679.09790184206
2025-10-24 12:59:00+00:00,99182.41269510935
2025-10-24 13:00:00+00:00,98872.56762376145
2025-10-24 13:01:00+00:00,97954.1768415244
2025-10-24 13:02:00+00:00,97660.55045489778
2025-10-24 13:03:00+00:00,97808.08975097394
2025-10-24 13:04:00+00:00,96775.25453717305
2025-10-24 13:05:00+00:00,96539.62666402289
2025-10-24 13:06:00+00:00,96571.65242137198
2025-10-24 13:07:00+00:00,96755.77131622701
2025-10-24 13:08:00+00:00,96512.4178109164
2025-10-24 13:09:00+00:00,96444.82802642134
2025-10-24 13:10:00+00:00,96646.9360429486
2025-10-24 13:11:00+00:00,96923.18027125343
2025-10-24 13:12:00+00:00,96393.01089651321
2025-10-24 13:13:00+00:00,96689.39498941504
2025-10-24 13:14:00+00:00,97361.74186784073
2025-10-24 13:15:00+00:00,97055.15815819937
2025-10-24 13:16:00+00:00,96717.71436106131
2025-10-24 13:17:00+00:00,96623.12821818
2025-10-24 13:18:00+00:00,96752.82157418408
2025-10-24 13:19:00+00:00,96781.47912419724
2025-10-24 13:20:00+00:00,96537.66743187603
2025-10-24 13:21:00+00:00,97258.67004497533
2025-10-24 13:22:00+00:00,97229.25743618023
2025-10-24 13:23:00+00:00,97321.69205669707
2025-10-24 13:24:00+00:00,97179.23214331942
2025-10-24 13:25:00+00:00,97113.7568492342
2025-10-24 13:26:00+00:00,96982.26236831161
2025-10-24 13:27:00+00:00,97481.43365411783
2025-10-24 13:28:00+00:00,97238.8386332914
2025-10-24 13:29:00+00:00,97335.87418380703
2025-10-24 13:30:00+00:00,97326.12072362562
2025-10-24 13:31:00+00:00,97598.5590760023
2025-10-24 13:32:00+00:00,97762.27906061846
2025-10-24 13:33:00+00:00,97216.396435142
2025-10-24 13:34:00+00:00,97097.51772227229
2025-10-24 13:35:00+00:00,97596.10754139253
2025-10-24 13:36:00+00:00,97789.99470469213
2025-10-24 13:37:00+00:00,97604.17229762345
2025-10-24 13:38:00+00:00,97693.18985902096
2025-10-24 13:39:00+00:00,97693.18985902096
