timestamp,open,high,low,close,volume,count
2025-12-02 08:36:00+00:00,2791.25,2791.34,2790.73,2790.75,6.10907401,10
2025-12-02 08:37:00+00:00,2790.75,2791.26,2790.75,2791.25,0.12165325,6
2025-12-02 08:38:00+00:00,2791.25,2791.25,2791.25,2791.25,0.0,0
2025-12-02 08:39:00+00:00,2792.38,2794.71,2792.38,2794.71,0.05725653,11
2025-12-02 08:40:00+00:00,2795.0,2798.06,2795.0,2798.06,2.81041913,20
2025-12-02 08:41:00+00:00,2798.07,2798.07,2797.16,2797.16,2.3079338,4
2025-12-02 08:42:00+00:00,2797.15,2797.15,2795.19,2795.19,17.50573675,14
2025-12-02 08:43:00+00:00,2795.5,2795.5,2794.71,2794.71,1.31861617,7
2025-12-02 08:44:00+00:00,2794.71,2794.71,2794.71,2794.71,0.0,0
2025-12-02 08:45:00+00:00,2794.71,2797.89,2794.71,2797.89,26.87107343,14
2025-12-02 08:46:00+00:00,2798.11,2799.31,2798.11,2799.31,0.37497009,10
2025-12-02 08:47:00+00:00,2799.32,2801.67,2799.32,2801.67,4.71289894,22
2025-12-02 08:48:00+00:00,2801.66,2801.66,2801.59,2801.6,0.4769439,5
2025-12-02 08:49:00+00:00,2801.6,2801.6,2801.59,2801.6,2.33335106,8
2025-12-02 08:50:00+00:00,2800.88,2800.88,2797.74,2797.74,8.74080176,19
2025-12-02 08:51:00+00:00,2799.13,2799.13,2798.59,2799.06,4.47213493,4
2025-12-02 08:52:00+00:00,2799.06,2799.62,2799.06,2799.62,0.100411,6
2025-12-02 08:53:00+00:00,2799.52,2799.52,2798.5,2798.5,2.64962508,4
2025-12-02 08:54:00+00:00,2799.11,2799.11,2797.36,2797.36,2.3817217,7
2025-12-02 08:55:00+00:00,2797.21,2797.21,2795.9,2795.91,2.14374931,8
2025-12-02 08:56:00+00:00,2796.99,2796.99,2796.25,2796.25,0.03437468,2
2025-12-02 08:57:00+00:00,2796.02,2796.02,2796.02,2796.02,0.001,1
2025-12-02 08:58:00+00:00,2796.03,2796.28,2796.02,2796.28,2.42466687,11
2025-12-02 08:59:00+00:00,2796.27,2797.36,2796.27,2797.36,0.03670658,4
2025-12-02 09:00:00+00:00,2797.36,2798.6,2797.36,2798.6,5.4979956,14
2025-12-02 09:01:00+00:00,2798.6,2798.6,2798.59,2798.6,15.84497411,5
2025-12-02 09:02:00+00:00,2798.6,2800.65,2798.6,2800.65,0.8571247,11
2025-12-02 09:03:00+00:00,2800.66,2800.66,2800.65,2800.66,0.05465437,3
2025-12-02 09:04:00+00:00,2800.66,2800.66,2800.66,2800.66,2.07995355,2
2025-12-02 09:05:00+00:00,2800.68,2803.32,2800.68,2803.32,0.05503665,7
2025-12-02 09:06:00+00:00,2803.45,2809.57,2803.45,2808.13,7.26555496,29
2025-12-02 09:07:00+00:00,2808.13,2808.13,2808.12,2808.13,1.35151808,7
2025-12-02 09:08:00+00:00,2808.13,2808.13,2805.37,2805.37,4.50808736,6
2025-12-02 09:09:00+00:00,2805.14,2805.14,2805.14,2805.14,2.34718757,5
2025-12-02 09:10:00+00:00,2805.14,2806.26,2805.14,2806.26,0.1280141,2
2025-12-02 09:11:00+00:00,2806.26,2806.65,2806.26,2806.27,0.01763107,3
2025-12-02 09:12:00+00:00,2806.26,2806.26,2805.13,2805.14,2.21097559,7
2025-12-02 09:13:00+00:00,2805.14,2805.14,2805.13,2805.13,0.25714076,5
2025-12-02 09:14:00+00:00,2805.13,2805.14,2804.01,2804.01,1.64401006,7
2025-12-02 09:15:00+00:00,2804.01,2804.01,2801.72,2801.72,1.39429877,7
2025-12-02 09:16:00+00:00,2800.58,2800.59,2800.58,2800.59,0.00457319,2
2025-12-02 09:17:00+00:00,2800.59,2800.59,2799.44,2799.44,0.83532908,9
2025-12-02 09:18:00+00:00,2799.43,2799.43,2798.68,2798.69,0.02806344,3
2025-12-02 09:19:00+00:00,2798.76,2798.76,2798.69,2798.69,0.01859745,2
2025-12-02 09:20:00+00:00,2799.81,2800.0,2799.81,2799.99,1.07799223,6
2025-12-02 09:21:00+00:00,2800.0,2803.25,2800.0,2803.25,8.08421349,16
2025-12-02 09:22:00+00:00,2803.86,2804.0,2803.86,2804.0,0.0172767,2
2025-12-02 09:23:00+00:00,2804.0,2804.0,2804.0,2804.0,0.0,0
2025-12-02 09:24:00+00:00,2804.99,2804.99,2804.99,2804.99,0.0732558,2
2025-12-02 09:25:00+00:00,2805.0,2806.64,2805.0,2806.64,0.04531675,4
2025-12-02 09:26:00+00:00,2806.64,2808.39,2806.64,2808.39,7.74281327,9
2025-12-02 09:27:00+00:00,2808.39,2808.4,2808.39,2808.39,2.31700506,7
2025-12-02 09:28:00+00:00,2808.4,2808.4,2808.39,2808.39,4.60458057,4
2025-12-02 09:29:00+00:00,2808.39,2808.39,2808.39,2808.39,0.0,0
2025-12-02 09:30:00+00:00,2807.31,2807.31,2805.07,2805.07,1.014547,9
2025-12-02 09:31:00+00:00,2805.08,2805.08,2804.22,2804.22,0.98792957,5
2025-12-02 09:32:00+00:00,2804.2,2804.6,2804.2,2804.59,0.01311691,3
2025-12-02 09:33:00+00:00,2804.59,2804.59,2804.59,2804.59,0.0,0
2025-12-02 09:34:00+00:00,2804.6,2804.6,2804.59,2804.59,0.8289663,8
2025-12-02 09:35:00+00:00,2804.59,2804.59,2804.59,2804.59,0.0,0
2025-12-02 09:36:00+00:00,2804.59,2804.59,2804.56,2804.56,3.20791617,15
2025-12-02 09:37:00+00:00,2804.56,2804.56,2804.56,2804.56,0.0016928,1
2025-12-02 09:38:00+00:00,2804.55,2804.56,2804.55,2804.56,0.01389317,3
2025-12-02 09:39:00+00:00,2804.55,2804.55,2803.33,2803.33,4.86881686,15
2025-12-02 09:40:00+00:00,2802.2,2802.21,2799.93,2799.93,1.20819633,8
2025-12-02 09:41:00+00:00,2798.78,2799.75,2798.78,2799.44,2.52854535,14
2025-12-02 09:42:00+00:00,2799.3,2799.3,2797.64,2797.64,1.1631106,8
2025-12-02 09:43:00+00:00,2798.57,2798.57,2798.57,2798.57,0.01718631,1
2025-12-02 09:44:00+00:00,2797.85,2798.07,2797.65,2797.65,37.36962292,32
2025-12-02 09:45:00+00:00,2797.65,2797.65,2796.49,2796.49,3.90304917,11
2025-12-02 09:46:00+00:00,2796.49,2797.49,2796.49,2797.49,0.01742454,3
2025-12-02 09:47:00+00:00,2797.67,2797.95,2797.67,2797.95,20.0,8
2025-12-02 09:48:00+00:00,2798.78,2799.67,2798.78,2799.67,0.05024747,6
2025-12-02 09:49:00+00:00,2799.04,2799.5,2798.93,2799.5,133.60977737,15
2025-12-02 09:50:00+00:00,2798.93,2798.93,2798.93,2798.93,0.07864687,2
2025-12-02 09:51:00+00:00,2798.92,2798.93,2798.92,2798.93,0.74173431,4
2025-12-02 09:52:00+00:00,2799.26,2799.35,2799.25,2799.25,0.09733253,3
2025-12-02 09:53:00+00:00,2799.38,2799.39,2799.25,2799.25,0.07226366,4
2025-12-02 09:54:00+00:00,2799.25,2799.26,2799.25,2799.26,0.14656466,4
2025-12-02 09:55:00+00:00,2799.06,2799.06,2797.91,2797.91,29.15492546,24
2025-12-02 09:56:00+00:00,2797.91,2797.91,2797.91,2797.91,0.00681011,1
2025-12-02 09:57:00+00:00,2798.43,2798.43,2798.43,2798.43,0.00760091,1
2025-12-02 09:58:00+00:00,2798.42,2798.42,2797.84,2797.91,4.34656205,7
2025-12-02 09:59:00+00:00,2798.23,2799.28,2798.23,2799.25,9.53643248,12
2025-12-02 10:00:00+00:00,2799.07,2799.89,2799.06,2799.89,3.89321793,14
2025-12-02 10:01:00+00:00,2800.2,2802.29,2800.2,2802.29,0.76369729,12
2025-12-02 10:02:00+00:00,2802.28,2802.34,2802.28,2802.34,0.17484009,3
2025-12-02 10:03:00+00:00,2802.33,2802.33,2802.33,2802.33,0.35692978,1
2025-12-02 10:04:00+00:00,2802.33,2802.34,2801.35,2801.35,8.81142107,14
2025-12-02 10:05:00+00:00,2801.95,2802.1,2801.95,2802.1,0.01639944,6
2025-12-02 10:06:00+00:00,2803.25,2804.75,2803.25,2804.75,0.06671811,8
2025-12-02 10:07:00+00:00,2804.75,2804.75,2804.75,2804.75,0.0,0
2025-12-02 10:08:00+00:00,2804.75,2804.75,2804.75,2804.75,0.01167591,1
2025-12-02 10:09:00+00:00,2804.75,2804.75,2804.75,2804.75,0.0832049,1
2025-12-02 10:10:00+00:00,2804.35,2804.35,2804.35,2804.35,0.01061276,1
2025-12-02 10:11:00+00:00,2804.35,2805.98,2804.35,2805.98,1.86887552,13
2025-12-02 10:12:00+00:00,2805.99,2807.75,2805.99,2807.24,0.2540204,10
2025-12-02 10:13:00+00:00,2807.24,2809.36,2807.24,2809.36,3.11594083,11
2025-12-02 10:14:00+00:00,2809.37,2809.37,2808.25,2808.25,2.93709198,6
2025-12-02 10:15:00+00:00,2808.25,2808.25,2808.25,2808.25,0.98846159,2
2025-12-02 10:16:00+00:00,2808.24,2808.24,2807.13,2807.13,0.69889998,7
2025-12-02 10:17:00+00:00,2807.81,2807.82,2807.81,2807.82,0.00502468,2
2025-12-02 10:18:00+00:00,2807.12,2807.43,2806.9,2807.43,0.29618914,8
2025-12-02 10:19:00+00:00,2807.5,2807.51,2807.5,2807.51,0.1441009,4
2025-12-02 10:20:00+00:00,2807.43,2807.43,2806.91,2806.91,0.88019582,7
2025-12-02 10:21:00+00:00,2806.9,2806.9,2806.9,2806.9,0.00042146,1
2025-12-02 10:22:00+00:00,2806.91,2806.91,2806.9,2806.91,0.12053303,3
2025-12-02 10:23:00+00:00,2806.9,2806.9,2805.25,2805.57,38.42685658,13
2025-12-02 10:24:00+00:00,2806.33,2806.34,2806.33,2806.34,0.03559352,3
2025-12-02 10:25:00+00:00,2805.82,2806.01,2805.82,2806.01,0.07204583,3
2025-12-02 10:26:00+00:00,2806.38,2807.51,2806.38,2807.5,0.02334385,4
2025-12-02 10:27:00+00:00,2807.5,2807.5,2805.51,2805.53,1.04288899,6
2025-12-02 10:28:00+00:00,2805.74,2805.91,2805.74,2805.91,2.33000664,7
2025-12-02 10:29:00+00:00,2805.86,2805.91,2805.81,2805.81,0.06555794,3
2025-12-02 10:30:00+00:00,2806.47,2806.47,2806.47,2806.47,0.00705583,1
2025-12-02 10:31:00+00:00,2807.51,2808.25,2807.5,2808.25,0.52231825,10
2025-12-02 10:32:00+00:00,2808.25,2808.25,2808.25,2808.25,0.0172861,1
2025-12-02 10:33:00+00:00,2808.24,2808.25,2808.24,2808.24,2.64379107,5
2025-12-02 10:34:00+00:00,2808.25,2808.25,2808.24,2808.25,2.28947087,7
2025-12-02 10:35:00+00:00,2807.39,2808.28,2807.39,2808.28,0.14303543,5
2025-12-02 10:36:00+00:00,2808.29,2809.36,2808.29,2809.36,0.02172838,2
2025-12-02 10:37:00+00:00,2809.13,2809.13,2809.13,2809.13,2.2809,6
2025-12-02 10:38:00+00:00,2809.13,2809.68,2809.12,2809.68,2.31157547,9
2025-12-02 10:39:00+00:00,2809.41,2809.41,2809.41,2809.41,0.01,2
2025-12-02 10:40:00+00:00,2808.88,2809.41,2808.88,2809.41,0.04349537,6
2025-12-02 10:41:00+00:00,2809.41,2809.73,2809.41,2809.73,0.01681564,4
2025-12-02 10:42:00+00:00,2810.0,2813.15,2810.0,2812.68,4.58273156,16
2025-12-02 10:43:00+00:00,2812.28,2812.28,2812.28,2812.28,0.07367835,6
2025-12-02 10:44:00+00:00,2812.28,2812.28,2812.28,2812.28,0.04169024,1
2025-12-02 10:45:00+00:00,2812.71,2814.05,2812.71,2813.72,0.32907412,10
2025-12-02 10:46:00+00:00,2814.16,2815.0,2814.16,2814.81,2.94290601,12
2025-12-02 10:47:00+00:00,2814.98,2814.98,2814.98,2814.98,0.33891447,1
2025-12-02 10:48:00+00:00,2814.99,2819.98,2814.99,2819.1,8.8543796,37
2025-12-02 10:49:00+00:00,2819.36,2820.0,2818.75,2818.76,4.16181861,13
2025-12-02 10:50:00+00:00,2818.53,2818.9,2818.53,2818.9,0.3490363,4
2025-12-02 10:51:00+00:00,2819.6,2832.57,2819.6,2832.56,40.08269621,72
2025-12-02 10:52:00+00:00,2832.56,2832.57,2829.47,2829.76,6.16505772,26
2025-12-02 10:53:00+00:00,2829.76,2829.76,2825.25,2826.26,0.07210939,9
2025-12-02 10:54:00+00:00,2825.25,2825.25,2825.25,2825.25,0.14316398,2
2025-12-02 10:55:00+00:00,2823.75,2825.31,2823.75,2825.31,2.74025372,15
2025-12-02 10:56:00+00:00,2825.31,2825.31,2825.31,2825.31,0.00704365,1
2025-12-02 10:57:00+00:00,2825.31,2825.31,2825.31,2825.31,0.0,0
2025-12-02 10:58:00+00:00,2825.23,2825.23,2824.19,2824.46,3.75053383,15
2025-12-02 10:59:00+00:00,2823.74,2823.74,2823.34,2823.34,0.02570546,5
2025-12-02 11:00:00+00:00,2823.34,2826.65,2823.34,2826.65,8.84549328,29
2025-12-02 11:01:00+00:00,2826.22,2827.93,2826.22,2827.3,1.34229759,12
2025-12-02 11:02:00+00:00,2827.29,2827.29,2824.0,2824.0,1.35847089,12
2025-12-02 11:03:00+00:00,2824.12,2824.13,2824.01,2824.01,0.11136803,5
2025-12-02 11:04:00+00:00,2824.0,2824.01,2824.0,2824.0,2.91354478,4
2025-12-02 11:05:00+00:00,2824.01,2824.01,2824.0,2824.0,0.36417208,2
2025-12-02 11:06:00+00:00,2824.0,2824.0,2822.88,2822.88,4.31243311,7
2025-12-02 11:07:00+00:00,2822.88,2822.88,2822.87,2822.88,0.09643569,4
2025-12-02 11:08:00+00:00,2822.88,2822.88,2822.87,2822.87,0.08132014,4
2025-12-02 11:09:00+00:00,2822.31,2822.31,2821.83,2821.83,0.14830388,3
2025-12-02 11:10:00+00:00,2821.83,2821.83,2821.83,2821.83,0.0,0
2025-12-02 11:11:00+00:00,2821.82,2821.82,2818.6,2818.6,1.71336232,13
2025-12-02 11:12:00+00:00,2818.56,2818.56,2817.5,2817.69,1.68985607,10
2025-12-02 11:13:00+00:00,2817.7,2819.25,2817.7,2819.08,2.44837734,7
2025-12-02 11:14:00+00:00,2819.08,2819.75,2819.08,2819.75,0.42971219,8
2025-12-02 11:15:00+00:00,2819.53,2819.53,2819.52,2819.52,5.41274499,5
2025-12-02 11:16:00+00:00,2819.52,2819.52,2819.52,2819.52,0.00286104,1
2025-12-02 11:17:00+00:00,2819.53,2819.53,2817.59,2818.57,9.92341447,16
2025-12-02 11:18:00+00:00,2818.57,2820.32,2818.57,2820.32,2.04371561,7
2025-12-02 11:19:00+00:00,2820.32,2820.67,2820.32,2820.66,0.05034382,6
2025-12-02 11:20:00+00:00,2820.67,2822.49,2820.67,2821.92,1.23605773,9
2025-12-02 11:21:00+00:00,2821.91,2821.91,2821.91,2821.91,0.13936234,1
2025-12-02 11:22:00+00:00,2821.94,2821.94,2821.91,2821.91,1.08322988,4
2025-12-02 11:23:00+00:00,2821.92,2821.94,2821.91,2821.91,3.37681819,10
2025-12-02 11:24:00+00:00,2821.92,2823.0,2821.83,2823.0,7.44284722,10
2025-12-02 11:25:00+00:00,2822.38,2822.38,2822.38,2822.38,0.0352547,2
2025-12-02 11:26:00+00:00,2821.8,2822.08,2821.8,2822.08,0.89252051,7
2025-12-02 11:27:00+00:00,2823.12,2825.0,2823.12,2825.0,0.05108688,5
2025-12-02 11:28:00+00:00,2825.0,2826.23,2825.0,2826.23,1.92849372,11
2025-12-02 11:29:00+00:00,2826.23,2828.0,2826.23,2828.0,0.5811458,8
2025-12-02 11:30:00+00:00,2827.24,2827.7,2825.66,2825.66,76.41391302,16
2025-12-02 11:31:00+00:00,2825.39,2825.75,2825.39,2825.55,2.30096443,8
2025-12-02 11:32:00+00:00,2825.31,2827.81,2825.31,2827.0,1.39572972,9
2025-12-02 11:33:00+00:00,2827.01,2827.62,2827.01,2827.62,2.29282485,9
2025-12-02 11:34:00+00:00,2827.16,2828.0,2827.16,2828.0,0.04855741,5
2025-12-02 11:35:00+00:00,2827.97,2827.97,2827.96,2827.97,0.87092226,6
2025-12-02 11:36:00+00:00,2827.96,2827.96,2826.06,2826.11,2.92205607,16
2025-12-02 11:37:00+00:00,2825.62,2825.62,2825.62,2825.62,0.00288262,2
2025-12-02 11:38:00+00:00,2825.62,2825.62,2825.62,2825.62,2.75518552,8
2025-12-02 11:39:00+00:00,2825.62,2825.62,2825.61,2825.62,0.1971043,6
2025-12-02 11:40:00+00:00,2825.62,2825.62,2825.62,2825.62,0.00042841,1
2025-12-02 11:41:00+00:00,2825.62,2825.62,2825.61,2825.62,0.36187486,5
2025-12-02 11:42:00+00:00,2825.62,2825.62,2825.62,2825.62,0.0,0
2025-12-02 11:43:00+00:00,2825.62,2825.62,2825.61,2825.61,0.71842891,2
2025-12-02 11:44:00+00:00,2825.61,2825.61,2823.87,2823.94,6.49279878,18
2025-12-02 11:45:00+00:00,2824.04,2824.05,2824.04,2824.05,0.21365109,3
2025-12-02 11:46:00+00:00,2824.04,2824.05,2824.04,2824.05,2.99451549,8
2025-12-02 11:47:00+00:00,2824.05,2825.78,2824.05,2825.78,14.08804575,9
2025-12-02 11:48:00+00:00,2825.74,2825.75,2825.03,2825.03,0.28801887,5
2025-12-02 11:49:00+00:00,2825.86,2825.86,2824.48,2824.48,0.05757045,6
2025-12-02 11:50:00+00:00,2824.48,2824.48,2824.41,2824.41,1.07583838,5
2025-12-02 11:51:00+00:00,2824.41,2824.41,2824.41,2824.41,0.01641466,1
2025-12-02 11:52:00+00:00,2824.41,2825.24,2824.41,2825.24,1.99019522,3
2025-12-02 11:53:00+00:00,2825.41,2826.7,2825.26,2826.7,1.12734842,6
2025-12-02 11:54:00+00:00,2827.29,2827.43,2827.29,2827.43,2.30055782,3
2025-12-02 11:55:00+00:00,2827.43,2828.0,2827.02,2827.02,3.19758476,7
2025-12-02 11:56:00+00:00,2827.13,2827.69,2827.13,2827.69,0.43590144,4
2025-12-02 11:57:00+00:00,2827.13,2827.13,2827.13,2827.13,0.31045265,2
2025-12-02 11:58:00+00:00,2827.12,2827.12,2825.23,2825.43,1.14336065,9
2025-12-02 11:59:00+00:00,2825.44,2825.44,2825.44,2825.44,0.04057848,4
2025-12-02 12:00:00+00:00,2825.44,2829.0,2825.44,2828.87,5.76468493,29
2025-12-02 12:01:00+00:00,2828.87,2828.87,2826.82,2826.83,26.43792605,28
2025-12-02 12:02:00+00:00,2826.82,2826.82,2825.8,2825.8,9.39056935,4
2025-12-02 12:03:00+00:00,2825.8,2825.8,2825.8,2825.8,1.65892451,6
2025-12-02 12:04:00+00:00,2826.81,2826.82,2826.81,2826.82,0.75998729,6
2025-12-02 12:05:00+00:00,2826.82,2826.82,2826.82,2826.82,0.00697053,1
2025-12-02 12:06:00+00:00,2826.82,2827.84,2826.82,2827.84,0.84442582,5
2025-12-02 12:07:00+00:00,2828.36,2829.86,2828.36,2829.86,0.48313518,6
2025-12-02 12:08:00+00:00,2829.65,2829.65,2829.64,2829.65,0.02580634,4
2025-12-02 12:09:00+00:00,2829.65,2829.65,2829.64,2829.64,0.02418716,3
2025-12-02 12:10:00+00:00,2829.65,2829.65,2829.11,2829.12,1.0736976,8
2025-12-02 12:11:00+00:00,2829.25,2829.25,2828.93,2828.93,0.1892004,3
2025-12-02 12:12:00+00:00,2828.93,2828.93,2828.92,2828.93,0.06610915,3
2025-12-02 12:13:00+00:00,2828.93,2828.93,2828.93,2828.93,0.03313464,2
2025-12-02 12:14:00+00:00,2828.93,2828.93,2828.92,2828.93,0.0495329,4
2025-12-02 12:15:00+00:00,2828.93,2828.93,2828.92,2828.93,0.0193196,3
2025-12-02 12:16:00+00:00,2828.92,2828.93,2828.92,2828.93,0.21349803,4
2025-12-02 12:17:00+00:00,2828.92,2828.92,2826.81,2826.82,25.10206515,9
2025-12-02 12:18:00+00:00,2826.82,2826.82,2826.81,2826.81,0.02090545,2
2025-12-02 12:19:00+00:00,2826.81,2828.97,2826.77,2828.96,9.68819833,19
2025-12-02 12:20:00+00:00,2828.97,2829.15,2827.95,2827.95,1.05619756,8
2025-12-02 12:21:00+00:00,2827.94,2827.94,2827.94,2827.94,0.00485271,2
2025-12-02 12:22:00+00:00,2827.94,2827.94,2827.0,2827.0,0.80638568,4
2025-12-02 12:23:00+00:00,2826.92,2826.92,2824.19,2824.19,3.5491117,14
2025-12-02 12:24:00+00:00,2824.06,2824.06,2824.01,2824.06,0.15889712,9
2025-12-02 12:25:00+00:00,2824.22,2824.22,2821.73,2822.62,3.77825805,11
2025-12-02 12:26:00+00:00,2823.82,2823.82,2823.81,2823.81,0.02330152,3
2025-12-02 12:27:00+00:00,2823.82,2823.82,2823.82,2823.82,1.06307656,3
2025-12-02 12:28:00+00:00,2823.54,2823.54,2823.52,2823.52,0.09591021,4
2025-12-02 12:29:00+00:00,2823.52,2823.53,2823.52,2823.53,0.03622746,2
2025-12-02 12:30:00+00:00,2823.53,2823.53,2823.52,2823.53,2.38850373,6
2025-12-02 12:31:00+00:00,2823.82,2825.87,2823.82,2825.6,187.75593755,24
2025-12-02 12:32:00+00:00,2825.6,2825.6,2822.56,2822.73,12.12203797,18
